id,height,area,mz,rt,fermo:active,fermo:samples,fermo:samples:count,fermo:isblank,fermo:networks:modified_cosine:network_id,fermo:networks:ms2deepscore:network_id,fermo:phenotype:assay:CHIKV,fermo:annotation:adducts,fermo:annotation:matches:ms2query_annotation
479,52770000.0,14240000.0,452.66878,17.1223,true,140221_ME_14_17.mzML|140221_ME_14_9.mzML|140221_LF420101_4.mzML,3.0,,64.0,0.0,,[M+1+2H]2+(partner_ID=478;adduct=[M+H]+;m/z=903.33522),'euphodendroidin R'(score=0.7484;algorithm=ms2query;diff_mz=430.6602)
480,3910000.0,1346000.0,925.30936,16.9547,true,140221_ME_14_13.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,3.0,,,,,[2M+Na]+(partner_ID=477;adduct=[M+H]+;m/z=452.16813)|[M+Na]+(partner_ID=478;adduct=[M+H]+;m/z=903.33522),
481,4836000.0,1483000.0,435.17672,17.1318,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,,,,[M+H]+(partner_ID=471;adduct=[M+4+H]+;m/z=439.19063)|[M+2H]2+(partner_ID=483;adduct=[2M+H]+;m/z=869.34818)|[M+2H]2+(partner_ID=406;adduct=[2M+H]+;m/z=869.34985)|[M+5+2H]2+(partner_ID=530;adduct=[M+H]+;m/z=864.33901)|[M+5+2H]2+(partner_ID=466;adduct=[M+H]+;m/z=864.33967),
482,212700.0,60160.0,965.2545,17.0861,false,,,,,,,,
483,3349000.0,1152000.0,869.34818,17.0957,true,140221_ME_14_16.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,,,,[2M+H]+(partner_ID=410;adduct=[M+2H]2+;m/z=435.17804)|[2M+H]+(partner_ID=481;adduct=[M+2H]2+;m/z=435.17672)|[M+5+H]+(partner_ID=530;adduct=[M+H]+;m/z=864.33901)|[M+5+H]+(partner_ID=466;adduct=[M+H]+;m/z=864.33967),
484,12980000.0,5070000.0,772.32929,17.1858,true,140221_ME_14_16.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,0.0,0.0,,[M+Na]+(partner_ID=508;adduct=[M+H]+;m/z=750.34733)|[M+Na]+(partner_ID=458;adduct=[M+H]+;m/z=750.34753)|[M+Na]+(partner_ID=475;adduct=[M+H]+;m/z=750.34641),'Napsamycin C'(score=0.8226;algorithm=ms2query;diff_mz=83.0047)
485,1991000.0,335400.0,411.19578,17.0952,false,,,,,,,,
486,769100.0,277700.0,795.40727,17.2973,false,,,,,,,,
487,17440000.0,4299000.0,693.28626,17.206,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,10.0,,0.0,0.0,,,'euphodendroidin J'(score=0.8971;algorithm=ms2query;diff_mz=0.0023)
488,63260000.0,24270000.0,731.32482,17.2806,true,140221_ME_14_7.mzML|140221_ME_14_5.mzML|140221_ME_14_11.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,11.0,,0.0,0.0,,[M+H2O+H]+(partner_ID=567;adduct=[M+H]+;m/z=713.3143)|[M+H]+(partner_ID=489;adduct=[M+1+H]+;m/z=732.32947),'euphodendroidin B'(score=0.8226;algorithm=ms2query;diff_mz=5.9902)
489,24970000.0,9225000.0,732.32947,17.2948,true,140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,,,,[M+1+H]+(partner_ID=488;adduct=[M+H]+;m/z=731.32482)|[M+H]+(partner_ID=475;adduct=[M+H2O+H]+;m/z=750.34641)|[M+H]+(partner_ID=508;adduct=[M+H2O+H]+;m/z=750.34733)|[M+H]+(partner_ID=458;adduct=[M+H2O+H]+;m/z=750.34753),
490,13000000.0,3254000.0,653.29622,17.2368,true,140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,,,,[M+Na]+(partner_ID=497;adduct=[M+H]+;m/z=631.31078),
491,4328000.0,1161000.0,549.26716,17.226,true,140221_ME_14_15.mzML|140221_ME_14_10.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_16.mzML,6.0,,,,,,
492,560000.0,161100.0,587.24973,17.3575,true,140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML,4.0,,,,,,
493,1069000.0,308700.0,744.35815,17.2247,false,,,,,,,,
494,68820000.0,16690000.0,691.32953,17.3237,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,10.0,,66.0,0.0,,[M+H]+(partner_ID=567;adduct=[M+Na]+;m/z=713.3143)|[M+2+H]+(partner_ID=509;adduct=[M+H]+;m/z=689.31547),"'2,3,5,7,15-pentaacetoxy-8-tigloyloxy-9,14-dioxojatropha-6(17),11E-diene'(score=0.8226;algorithm=ms2query;diff_mz=21.9485)"
495,681600.0,209000.0,788.30206,17.2965,false,,,,,,,,
496,1128000.0,410200.0,611.2863,17.331,true,140221_ME_14_9.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML,5.0,,,,,[M+H]+(partner_ID=522;adduct=[M+Na]+;m/z=633.27054)|[M+Na]+(partner_ID=499;adduct=[M+H]+;m/z=589.29932),
497,11770000.0,2636000.0,631.31078,17.2707,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_16.mzML,9.0,,0.0,0.0,,[M+H]+(partner_ID=500;adduct=[M+H2O+H]+;m/z=649.32165)|[M+H]+(partner_ID=490;adduct=[M+Na]+;m/z=653.29622),'euphodendroidin O'(score=0.8226;algorithm=ms2query;diff_mz=83.9582)
498,4053000.0,937000.0,501.24636,17.4105,true,140221_ME_14_14.mzML|140221_ME_14_10.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_16.mzML,6.0,,,,,,
499,3556000.0,892300.0,589.29932,17.3726,true,140221_ME_14_9.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML,5.0,,,,,[M+H]+(partner_ID=496;adduct=[M+Na]+;m/z=611.2863),
500,20420000.0,5605000.0,649.32165,17.3068,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,10.0,,,,,[M+H2O+H]+(partner_ID=497;adduct=[M+H]+;m/z=631.31078)|[M+2+H]+(partner_ID=455;adduct=[M+H]+;m/z=647.30679),
501,4776000.0,1185000.0,547.28805,17.3373,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,67.0,0.0,,,
502,383700000.0,99390000.0,814.36278,17.4474,true,140221_ME_14_5.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,[M+H]+(partner_ID=510;adduct=[M+2+H]+;m/z=816.37123)|[M+H]+(partner_ID=511;adduct=[M+Na]+;m/z=836.34701)|[M+H]+(partner_ID=513;adduct=[M+3+H]+;m/z=817.37696)|[M+H]+(partner_ID=461;adduct=[M+2+H]+;m/z=816.37884),
503,601700.0,260800.0,513.28533,17.4646,true,140221_ME_14_6.mzML|140221_ME_14_7.mzML,2.0,,68.0,0.0,,[M+H]+(partner_ID=512;adduct=[M+Na]+;m/z=535.26483),
504,39010000.0,10320000.0,621.29118,17.2984,true,140221_ME_14_9.mzML|140221_ME_14_6.mzML|140221_ME_14_11.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,11.0,,0.0,0.0,,,'euphodendroidin E'(score=0.8222;algorithm=ms2query;diff_mz=86.0088)
505,373300.0,48730.0,394.66075,17.3885,false,,,,,,,,
506,7703000.0,2756000.0,802.39837,17.4311,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,69.0,0.0,,,'Nodulisporic Acid A4'(score=0.7159;algorithm=ms2query;diff_mz=119.9884)
507,7875000.0,1691000.0,758.37302,17.3536,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,,'xentrivalpeptide E'(score=0.8226;algorithm=ms2query;diff_mz=68.129)
508,297100000.0,71750000.0,750.34733,17.4011,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,70.0,0.0,,[M+H]+(partner_ID=484;adduct=[M+Na]+;m/z=772.32929)|[M+Na]+(partner_ID=524;adduct=[M+H]+;m/z=728.36845)|[M+H2O+H]+(partner_ID=489;adduct=[M+H]+;m/z=732.32947)|[M+2+H]+(partner_ID=414;adduct=[M+H]+;m/z=748.33098),'euphodendroidin P'(score=0.7184;algorithm=ms2query;diff_mz=14.0503)
509,20050000.0,5698000.0,689.31547,17.3536,true,140221_ME_14_9.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,10.0,,0.0,0.0,,[M+H]+(partner_ID=454;adduct=[M+H2O+H]+;m/z=707.32544)|[M+H]+(partner_ID=494;adduct=[M+2+H]+;m/z=691.32953),'euphodendroidin L'(score=0.8226;algorithm=ms2query;diff_mz=75.9945)
510,52980000.0,14510000.0,816.37123,17.387,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,71.0,0.0,,[M+2+H]+(partner_ID=502;adduct=[M+H]+;m/z=814.36278)|[M+H]+(partner_ID=513;adduct=[M+1+H]+;m/z=817.37696)|[M+H]+(partner_ID=470;adduct=[M+5+2H]2+;m/z=411.19576)|[M+H]+(partner_ID=462;adduct=[M+Na]+;m/z=838.36141)|[M+H]+(partner_ID=464;adduct=[M+K]+;m/z=854.33625),
511,19990000.0,8958000.0,836.34701,17.4539,true,140221_ME_14_5.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,[M+Na]+(partner_ID=502;adduct=[M+H]+;m/z=814.36278)|[M+H]+(partner_ID=462;adduct=[M+2+H]+;m/z=838.36141)|[M+H]+(partner_ID=537;adduct=[M+5+2H]2+;m/z=421.18025),
512,1113000.0,506600.0,535.26483,17.5115,true,140221_ME_14_6.mzML|140221_ME_14_7.mzML,2.0,,0.0,0.0,,[M+Na]+(partner_ID=503;adduct=[M+H]+;m/z=513.28533),
513,10730000.0,2827000.0,817.37696,17.374,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,,,,[M+1+H]+(partner_ID=510;adduct=[M+H]+;m/z=816.37123)|[M+3+H]+(partner_ID=502;adduct=[M+H]+;m/z=814.36278)|[M+1+H]+(partner_ID=461;adduct=[M+H]+;m/z=816.37884)|[M+H]+(partner_ID=470;adduct=[M+4+2H]2+;m/z=411.19576),
514,39070000.0,8004000.0,806.33536,17.7253,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,,,,[M+H]+(partner_ID=531;adduct=[M+Na]+;m/z=828.31745),
515,1292000.0,251800.0,519.26911,17.4835,true,140221_ME_14_16.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML,4.0,,,,,,
516,10090000.0,2378000.0,791.32434,17.532,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,,'euphodendroidin M'(score=0.8417;algorithm=ms2query;diff_mz=2.0217)
517,9160000.0,2290000.0,778.34405,17.5189,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,,,,,
518,296200.0,60600.0,479.27774,17.5653,false,,,,,,,,
519,7703000.0,1932000.0,802.39896,17.4661,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,,'Cyclo(glycyltryptophylprolylglycylvalylglycyl-beta-hydroxytyrosyl)'(score=0.8226;algorithm=ms2query;diff_mz=47.087)
520,28540000.0,8711000.0,823.31368,17.9157,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,,,,[M+Na]+(partner_ID=541;adduct=[M+H]+;m/z=801.33453),
521,30730000.0,7167000.0,792.357,17.7417,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_ME_14_13.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,5.0,,0.0,0.0,,,
522,1869000.0,392200.0,633.27054,17.7618,true,140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML,3.0,,,,,[M+Na]+(partner_ID=496;adduct=[M+H]+;m/z=611.2863),
523,1478000.0,1170000.0,705.38219,17.6464,true,140221_ME_14_11.mzML|140221_ME_14_12.mzML,2.0,,,,,[M+H]+(partner_ID=547;adduct=[M+1+H]+;m/z=706.38729),
524,1098000.0,854200.0,728.36845,17.6944,true,140221_ME_14_6.mzML|140221_ME_14_12.mzML|140221_ME_14_10.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML,6.0,,,,,[M+Na]+(partner_ID=547;adduct=[M+H]+;m/z=706.38729)|[M+H]+(partner_ID=508;adduct=[M+Na]+;m/z=750.34733)|[M+H]+(partner_ID=475;adduct=[M+Na]+;m/z=750.34641),
525,39070000.0,9292000.0,806.33535,17.7253,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,[M+H]+(partner_ID=531;adduct=[M+Na]+;m/z=828.31745),'euphodendroidin L'(score=0.8426;algorithm=ms2query;diff_mz=41.0304)
526,8718000.0,1901000.0,886.38205,17.7682,true,140221_ME_14_9.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,,,,[M+3+H]+(partner_ID=558;adduct=[M+H]+;m/z=883.36058)|[M+3+H]+(partner_ID=548;adduct=[M+H]+;m/z=883.36032),
527,5684000.0,1614000.0,762.35069,17.7492,true,140221_ME_14_7.mzML|140221_ME_14_5.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_15.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,,'FR2'(score=0.7484;algorithm=ms2query;diff_mz=226.1723)
528,972900.0,287600.0,842.39553,17.8901,false,,,,,,,,
529,3050000.0,690900.0,850.36187,17.8732,true,140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_LF420101_4.mzML,4.0,,72.0,0.0,,[M+2+H]+(partner_ID=534;adduct=[M+H]+;m/z=848.34637),
530,43560000.0,10920000.0,864.33901,17.8956,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,[M+H]+(partner_ID=483;adduct=[M+5+H]+;m/z=869.34818)|[M+H]+(partner_ID=481;adduct=[M+5+2H]2+;m/z=435.17672),"'""2,5,8,9-tetracetoxy-15-hydroxy-3-benzoyloxyacetoxy-7-isobutyroyloxy-14-oxojatropha-6(17),11E-diene""'(score=0.8218;algorithm=ms2query;diff_mz=41.024)"
531,6210000.0,1588000.0,828.31745,17.8065,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,[M+Na]+(partner_ID=514;adduct=[M+H]+;m/z=806.33536)|[M+Na]+(partner_ID=525;adduct=[M+H]+;m/z=806.33535),'euphodendroidin L'(score=0.8226;algorithm=ms2query;diff_mz=63.0075)
532,607900.0,132300.0,493.22003,17.8775,false,,,,,,,,
533,1359000.0,326800.0,870.32996,17.8386,false,,,,,,,,
534,7319000.0,1828000.0,848.34637,17.7979,true,140221_ME_14_15.mzML|140221_ME_14_16.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML,5.0,,,,,[M+H]+(partner_ID=529;adduct=[M+2+H]+;m/z=850.36187),
535,12600000.0,3988000.0,741.31278,17.9499,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,[M+H]+(partner_ID=564;adduct=[M+2+H]+;m/z=743.32246)|[M+H2O+H]+(partner_ID=580;adduct=[M+H]+;m/z=723.29906)|[M+H2O+H]+(partner_ID=589;adduct=[M+H]+;m/z=723.29905),"'""2,5,8,9-tetracetoxy-15-hydroxy-3-benzoyloxyacetoxy-7-isobutyroyloxy-14-oxojatropha-6(17),11E-diene""'(score=0.8226;algorithm=ms2query;diff_mz=82.0022)"
536,6164000.0,1859000.0,653.25842,17.9698,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_16.mzML,7.0,,,,,,
537,20210000.0,4881000.0,421.18025,17.9364,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,52.0,0.0,,[M+5+2H]2+(partner_ID=511;adduct=[M+H]+;m/z=836.34701),'13_-hydroxyterracinolide G'(score=0.7484;algorithm=ms2query;diff_mz=356.1148)
538,563800.0,190100.0,891.30067,17.8909,false,,,,,,,,
539,3985000.0,1106000.0,818.35533,17.8539,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,,,,[M+NH4]+(partner_ID=541;adduct=[M+H]+;m/z=801.33453),
540,15840000.0,4941000.0,681.28977,17.8816,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,,'euphodendroidin N'(score=0.8426;algorithm=ms2query;diff_mz=75.9942)
541,3624000.0,1040000.0,801.33453,17.9393,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_13.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,,,,[M+H]+(partner_ID=520;adduct=[M+Na]+;m/z=823.31368)|[M+H]+(partner_ID=544;adduct=[M+Na]+;m/z=823.31367)|[M+H]+(partner_ID=539;adduct=[M+NH4]+;m/z=818.35533),
542,1213000.0,361600.0,839.2884,17.8931,false,,,,,,,,
543,3560000.0,1045000.0,593.2386,17.8727,true,140221_ME_14_8.mzML|140221_ME_14_12.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_16.mzML,8.0,,,,,[M+H]+(partner_ID=545;adduct=[M+H2O+H]+;m/z=611.2459),
544,28540000.0,9741000.0,823.31367,17.9666,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,[M+H2O+H]+(partner_ID=581;adduct=[M+H]+;m/z=805.30436)|[M+Na]+(partner_ID=541;adduct=[M+H]+;m/z=801.33453),"'""2,5,8,9-tetracetoxy-15-hydroxy-3-benzoyloxyacetoxy-7-isobutyroyloxy-14-oxojatropha-6(17),11E-diene""'(score=0.8966;algorithm=ms2query;diff_mz=0.0013)"
545,11130000.0,3423000.0,611.2459,17.9951,true,140221_ME_14_6.mzML|140221_ME_14_12.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,9.0,,,,,[M+H2O+H]+(partner_ID=543;adduct=[M+H]+;m/z=593.2386),
546,2279000.0,786800.0,846.38751,18.0848,true,140221_ME_14_15.mzML|140221_ME_14_17.mzML|140221_ME_14_13.mzML|140221_ME_14_14.mzML|140221_LF420101_4.mzML|140221_ME_14_16.mzML,6.0,,,,,[M+2+H]+(partner_ID=577;adduct=[M+H]+;m/z=844.37202),
547,600900.0,481600.0,706.38729,18.003,true,140221_ME_14_11.mzML|140221_ME_14_12.mzML,2.0,,,,,[M+H]+(partner_ID=524;adduct=[M+Na]+;m/z=728.36845)|[M+1+H]+(partner_ID=523;adduct=[M+H]+;m/z=705.38219),
548,94160000.0,24190000.0,883.36032,18.0139,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,0.0,0.0,,[M+H]+(partner_ID=554;adduct=[M+Na]+;m/z=905.34549)|[2M+H]+(partner_ID=549;adduct=[M+2H]2+;m/z=442.18583)|[M+H]+(partner_ID=526;adduct=[M+3+H]+;m/z=886.38205),'Dereplicator Identification - Sansanmycin;_Sansanmycin_A'(score=0.8226;algorithm=ms2query;diff_mz=19.0223)
549,159700000.0,45800000.0,442.18583,18.0285,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,0.0,0.0,,[M+H]+(partner_ID=554;adduct=[2M+Na]+;m/z=905.34549)|[M+2H]2+(partner_ID=558;adduct=[2M+H]+;m/z=883.36058)|[M+2H]2+(partner_ID=548;adduct=[2M+H]+;m/z=883.36032),'euphodendroidin R'(score=0.7484;algorithm=ms2query;diff_mz=441.1432)
550,883800.0,133800.0,842.8466,18.0581,false,,,,,,,,
551,43560000.0,11100000.0,864.33791,18.0223,true,140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML|140221_ME_14_17.mzML|140221_ME_14_16.mzML,7.0,,0.0,0.0,,,'euphodendroidin K'(score=0.8426;algorithm=ms2query;diff_mz=70.9969)
552,2508000.0,931300.0,781.30472,18.0442,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML|140221_ME_14_16.mzML,7.0,,,,,,
553,445500.0,228400.0,921.31627,18.0469,false,,,,,,,,
554,5838000.0,2454000.0,905.34549,17.9545,true,140221_ME_14_16.mzML|140221_ME_14_14.mzML|140221_ME_14_17.mzML|140221_LF420101_4.mzML,4.0,,0.0,0.0,,[2M+Na]+(partner_ID=549;adduct=[M+H]+;m/z=442.18583)|[M+Na]+(partner_ID=558;adduct=[M+H]+;m/z=883.36058)|[M+Na]+(partner_ID=548;adduct=[M+H]+;m/z=883.36032)|[M+2+H]+(partner_ID=478;adduct=[M+H]+;m/z=903.33522),
555,648800.0,179400.0,740.42193,18.1056,true,140221_ME_14_11.mzML|140221_ME_14_12.mzML|140221_LF420101_4.mzML,3.0,,,,,,
556,9137000.0,2585000.0,717.34571,18.1197,true,140221_ME_14_9.mzML|140221_ME_14_12.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_14.mzML|140221_ME_14_15.mzML|140221_ME_14_16.mzML,8.0,,0.0,0.0,,,'euphodendroidin F'(score=0.8426;algorithm=ms2query;diff_mz=5.9493)
557,5149000.0,1355000.0,677.35158,18.0843,true,140221_ME_14_14.mzML|140221_ME_14_13.mzML|140221_ME_14_11.mzML|140221_LF420101_4.mzML|140221_ME_14_12.mzML|140221_ME_14_15.mzML,6.0,,0.0,0.0,,,"'2,3,5,7,15-pentaacetoxy-8-tigloyloxy-9,14-dioxojatropha-6(17),11E-diene'(score=0.8226;algorithm=ms2query;diff_mz=35.9264)"
558,94160000.0,23820000.0,883.36058,18.1054,true,140221_ME_14_17.mzML|140221_ME_14_16.mzML|140221_LF420101_4.mzML,3.0,,,,,[M+H]+(partner_ID=554;adduct=[M+Na]+;m/z=905.34549)|[2M+H]+(partner_ID=549;adduct=[M+2H]2+;m/z=442.18583)|[M+H]+(partner_ID=526;adduct=[M+3+H]+;m/z=886.38205),
